chrom	start	end	pas	score	strand	polyAsite_exon_idx	nr_polyAsites_on_exon	exon	gene	CF1m25_KD_2	CF1m25_KD_3	CF1m25_OE_1	CF1m25_OE_2	CF1m25_OE_3	CF1m68_KD_1	CF1m68_KD_2	CF1m68_KD_3	CF1m68_OE_1	CF1m68_OE_2	CF1m68_OE_3	WT1_OE	WT2_OE	WT3_OE
10	12165319	12165353	10:-:12165331:-	9	-	2	2	ENST00000491614:10:10:12165325:12167811	ENST00000491614	24.306214999999998	23.043154	104.201886	109.11105500000001	107.184234	11.590769	9.590378	9.831430000000001	162.28742	153.84384599999998	157.216336	103.95966999999999	98.85838100000001	102.275726
10	12167457	12167490	10:-:12167464:-	9	-	1	2	ENST00000491614:10:10:12165325:12167811	ENST00000491614	453.420106	447.981864	360.289245	380.924236	412.078639	486.246621	506.243704	497.459793	442.35002599999996	421.615296	401.591542	443.97133499999995	438.614493	454.800203
10	122990801	122990819	10:-:122990802:-	9	-	2	2	ENST00000617859:5:5:122990808:122994723	ENST00000617859	22.911248999999998	17.407037	51.855902	36.121655	41.864677	11.657319000000001	11.404772999999999	10.678283	43.329636	46.326401000000004	41.645811	35.539873	31.707937	36.71524
10	122993754	122993777	10:-:122993766:-	2	-	1	2	ENST00000617859:5:5:122990808:122994723	ENST00000617859	34.733228999999994	45.465299	38.464760999999996	32.755153	52.335605	52.341471999999996	57.392203	60.020683999999996	38.42476	30.993990999999998	28.605988	45.958006	44.258247	40.23963
10	131966443	131966468	10:-:131966444:-	9	-	3	3	ENST00000368636:6:6:131966455:131968569	ENST00000368636	0.803162	0.658645	1.973571	1.7469419999999998	1.504006	0.854057	0.7230300000000001	0.860085	1.9774599999999998	1.905723	0.583002	2.937027	3.339568	1.385804
10	131967661	131967707	10:-:131967685:-	9	-	2	3	ENST00000368636:6:6:131966455:131968569	ENST00000368636	136.269798	105.232597	228.430879	254.762304	163.327449	99.081664	88.250573	78.730836	114.75083500000001	127.25034299999999	94.601869	146.59274	181.755066	149.649677
10	131968108	131968145	10:-:131968119:-	4	-	1	3	ENST00000368636:6:6:131966455:131968569	ENST00000368636	30.703328999999997	43.160043	3.9603870000000003	7.187936	46.072086	72.494991	68.12851500000001	64.506357	0.0	0.0	24.583271	34.764055	40.415949	15.072752
10	133278628	133278653	10:-:133278637:-	8	-	2	2	ENST00000368563:18:18:133278630:133279901	ENST00000368563	9.017958	9.098705	10.159253	9.589981	11.974935	5.534731	5.647818	6.430788	10.488292	12.647072999999999	12.107018	9.974808	10.108476	13.823818
10	133279619	133279659	10:-:133279641:-	10	-	1	2	ENST00000368563:18:18:133278630:133279901	ENST00000368563	179.485544	169.49749599999998	131.06364	190.63499199999998	183.94566	236.58478599999998	222.038388	216.437022	200.363217	192.148884	213.495509	231.526387	206.478639	225.817548
10	13643688	13643724	10:-:13643689:-	9	-	2	2	ENST00000357447:25:25:13643706:13647035	ENST00000357447	5.453046	4.431738	12.649396000000001	11.282331	11.898783	2.1961459999999997	2.210016	1.865722	15.393168	15.176487	13.836592000000001	14.666663	12.514401	10.487625
10	13645885	13645927	10:-:13645892:-	9	-	1	2	ENST00000357447:25:25:13643706:13647035	ENST00000357447	17.317297	19.119513	6.887629	8.771102	10.661309	24.201969000000002	29.330458	26.212737	6.804788	10.048359	9.580674	8.755664999999999	14.148275	13.036819
10	15778161	15778201	10:-:15778176:-	9	-	2	2	ENST00000378036:6:6:15778170:15779141	ENST00000378036	90.982741	68.60254499999999	139.037396	109.420409	119.787424	55.480408	54.882062	54.63523000000001	143.094427	153.012257	122.819189	111.25605800000001	96.129272	94.354404
10	15778841	15778867	10:-:15778853:-	6	-	1	2	ENST00000378036:6:6:15778170:15779141	ENST00000378036	69.56509100000001	99.05074599999999	69.949175	71.551813	101.54897	83.287162	75.413382	66.557328	97.031243	86.08671899999999	94.077167	89.126761	103.167501	104.636724
10	16590605	16590637	10:-:16590614:-	9	-	2	2	ENST00000377921:8:8:16590611:16593496	ENST00000377921	7.622992999999999	6.972224000000001	24.715993	22.255307000000002	22.388749	3.260944	3.68336	3.929926	22.062248999999998	22.054416	19.044748000000002	22.960531	21.455824	19.811859
10	16592942	16592985	10:-:16592964:-	9	-	1	2	ENST00000377921:8:8:16590611:16593496	ENST00000377921	108.97638500000001	120.484925	107.062901	103.37890300000001	100.558991	139.932192	135.697705	141.808129	88.791827	79.936431	79.92964	103.128436	106.022292	127.630798
10	20779966	20779992	10:-:20779976:-	8	-	2	2	ENST00000377122:28:28:20779973:20785923	ENST00000377122	22.079906	18.451459	33.219566	32.336615	32.269498	8.973141	9.303894	8.243582	26.346745000000002	26.818724	24.369504	25.768255	26.321538	20.889706
10	20785646	20785682	10:-:20785671:-	5	-	1	2	ENST00000377122:28:28:20779973:20785923	ENST00000377122	22.981702	31.116255	24.331875	5.168035	10.033053	30.657307	44.882422	40.768018	13.570803	10.827973	14.575061999999999	17.622162	15.836014000000002	15.551796
10	27110104	27110118	10:-:27110112:-	7	-	2	2	ENST00000613434:18:18:27110112:27112120	ENST00000613434	88.094176	79.507819	173.449052	169.271353	163.68917199999999	38.643291	34.391667	34.892977	167.172909	157.585993	157.35237	151.210707	152.093961	142.89174599999998
10	27111730	27111757	10:-:27111739:-	9	-	1	2	ENST00000613434:18:18:27110112:27112120	ENST00000613434	464.42483200000004	466.78146399999997	356.35534900000005	328.58878	363.51256800000004	562.1356549999999	530.2264690000001	524.916345	314.765088	331.52655699999997	318.202754	365.946167	381.82389	370.095098
10	274185	274205	10:-:274202:-	7	-	2	2	ENST00000280886:37:37:274198:277577	ENST00000280886	24.052585	22.083414	29.72277	25.803782	29.927818	7.897251	7.298508999999999	7.767227	28.052789	28.741773	31.054599	29.074719	30.074063	31.052265000000002
10	276935	276969	10:-:276959:-	7	-	1	2	ENST00000280886:37:37:274198:277577	ENST00000280886	36.128194	41.391112	9.271809	16.777917000000002	13.650282999999998	61.325705000000006	73.09423000000001	59.054743	14.346278	17.290108	11.154781	10.325774000000001	17.66739	2.258347
10	30012796	30012820	10:-:30012806:-	9	-	2	2	ENST00000375377:4:4:30012800:30017917	ENST00000375377	13.118310999999999	14.697185000000001	18.742299	17.524007	16.391763	7.852885000000001	7.598635000000001	6.999766999999999	30.51492	30.023805	27.031882	21.649029000000002	21.90469	23.558660999999997
10	30017231	30017284	10:-:30017239:-	6	-	1	2	ENST00000375377:4:4:30012800:30017917	ENST00000375377	29.252001	29.394370000000002	15.77532	19.234554	16.791562	36.624611	35.605812	36.639611	24.349898	20.685760000000002	24.272337	23.533159	19.229445000000002	7.869996
10	30309785	30309814	10:-:30309786:-	9	-	2	2	ENST00000263063:9:9:30309801:30313971	ENST00000263063	5.748948	5.193884	14.967348999999999	14.266689000000001	15.896773999999999	3.9708089999999996	3.2058869999999997	3.18893	14.288117000000002	14.327573999999998	14.400160999999999	13.004195	14.309867	14.354188
10	30312810	30312842	10:-:30312811:-	9	-	1	2	ENST00000263063:9:9:30309801:30313971	ENST00000263063	106.80643899999998	102.475698	141.858675	128.836936	130.981799	116.04078899999999	123.62447	112.82988799999998	114.67328799999999	124.772903	110.86763799999999	123.392075	110.74436899999999	123.79845300000001
10	31805427	31805463	10:-:31805438:-	9	-	2	2	ENST00000375250:18:18:31805437:31807832	ENST00000375250	11.892432000000001	9.493892	23.033822	17.70598	17.572122	4.3590160000000004	4.720157	4.287192	19.58073	16.770364999999998	20.42452	17.271196	21.348095999999998	21.642488
10	31806289	31806323	10:-:31806294:-	9	-	1	2	ENST00000375250:18:18:31805437:31807832	ENST00000375250	29.167458	27.568983000000003	26.861755	25.567217000000003	31.089139000000003	38.321633	35.223834000000004	34.40339	29.080293	30.162403	30.996299	37.460947	34.778185	26.090746
10	32008992	32009044	10:-:32009018:-	10	-	2	2	ENST00000302418:26:26:32009010:32011516	ENST00000302418	233.14239300000003	204.302161	275.770085	236.255642	224.30632999999997	176.04658799999999	156.73378200000002	158.05711499999998	269.341671	250.49866699999998	230.072212	263.094808	229.94538500000002	257.60548700000004
10	32011380	32011399	10:-:32011381:-	7	-	1	2	ENST00000302418:26:26:32009010:32011516	ENST00000302418	211.71065299999998	282.605601	234.70921800000002	221.60681	277.403458	249.173803	305.909855	282.74294100000003	197.02867700000002	265.138087	242.58733199999998	292.81604300000004	313.290937	225.783331
10	32267717	32267778	10:-:32267758:-	9	-	2	2	ENST00000375110:14:14:32267751:32269135	ENST00000375110	26.419798999999998	23.880573000000002	40.544295	37.595636999999996	39.998948	20.175701999999998	23.082388	23.314913	31.930161	33.090287	32.842473	30.921906	32.928854	30.3337
10	32268780	32268800	10:-:32268782:-	3	-	1	2	ENST00000375110:14:14:32267751:32269135	ENST00000375110	19.261794000000002	22.610329999999998	23.85504	17.596795999999998	23.968908	31.267346999999997	42.863395000000004	31.704046999999996	22.566307000000002	23.56167	15.138631	21.833747	15.728285999999999	27.681853999999998
10	3775987	3776016	10:-:3775997:-	7	-	2	2	ENST00000497571:4:4:3775996:3779590	ENST00000497571	2.52221	0.893875	1.258317	1.874323	0.9709409999999999	1.275539	0.7230300000000001	1.601081	0.5234449999999999	0.72764	1.263172	0.9420649999999999	1.1490989999999999	0.8725430000000001
10	3776696	3776706	10:-:3776704:-	1	-	1	2	ENST00000497571:4:4:3775996:3779590	ENST00000497571	43.286198	43.094179	59.167386	58.06760799999999	57.742412	49.058345	51.471543	48.879278	48.641636	50.241796	46.406997	43.298057	43.899153999999996	43.387628
10	50305579	50305615	10:-:50305586:-	8	-	2	2	ENST00000361781:11:11:50305600:50307321	ENST00000361781	26.011172	26.515152	44.464946000000005	35.539341	29.81359	20.697009	16.752466000000002	20.192144	38.153344	37.906569	35.465984000000006	33.415608	33.539313	37.24561
10	50306924	50306944	10:-:50306937:-	6	-	1	2	ENST00000361781:11:11:50305600:50307321	ENST00000361781	8.482517	21.66	11.099680000000001	12.883694	26.539045	38.243992	43.791056	50.414198999999996	15.800292	32.951689	28.605988	28.871529	29.427695	33.481699
10	60869409	60869452	10:-:60869410:-	7	-	2	2	ENST00000357917:12:12:60869438:60871651	ENST00000357917	35.212308	31.370303999999997	50.226713000000004	46.366739	53.116166	17.80209	15.347332999999999	17.558961	38.037023	37.698671999999995	36.651423	38.624675	39.212987	36.06511
10	60871170	60871171	10:-:60871171:-	1	-	1	2	ENST00000357917:12:12:60869438:60871651	ENST00000357917	24.545754000000002	14.424318	2.159007	9.025864	9.100189	32.964369	33.245733	24.770441	0.0	14.379548999999999	5.771725	10.141055	12.424628	3.353302
10	63167210	63167256	10:-:63167230:-	9	-	2	2	ENST00000399262:26:26:63167221:63168134	ENST00000399262	29.266091999999997	23.372476000000002	49.816103999999996	35.557539	41.769486	28.938102	24.091901999999997	22.745934	39.936935	44.299405	38.244963	37.09151	40.972544	43.678476
10	63167710	63167738	10:-:63167730:-	8	-	1	2	ENST00000399262:26:26:63167221:63168134	ENST00000399262	68.296941	56.737531999999995	61.127711	58.577132999999996	63.377676	65.163414	63.885830000000006	60.06038	40.789957	49.219636	67.25905300000001	47.989912	56.575146999999994	42.720389000000004
10	68414058	68414088	10:-:68414065:-	9	-	2	2	ENST00000551118:17:17:68414064:68415107	ENST00000551118	33.450988	29.639009	43.140402	26.786436	23.664299	38.709841	35.687664	28.197547999999998	38.696176	36.347341	19.647184	27.523083000000003	27.506546000000004	39.144674
10	68414374	68414390	10:-:68414381:-	3	-	1	2	ENST00000551118:17:17:68414064:68415107	ENST00000551118	47.048377	36.460685999999995	28.398226	44.801771	38.190333	31.788653999999998	29.548731	30.235287	41.70114	37.074981	53.694529	39.326606	50.721927	25.406399
10	70137965	70138000	10:-:70137983:-	8	-	2	2	ENST00000335494:2:2:70137981:70140141	ENST00000335494	6.960736	6.332398	29.391634000000003	36.030669	26.481931	5.812022	5.85245	5.173741000000001	18.611387	21.136204	22.367862	21.353479	23.341064000000003	20.239576
10	70139189	70139218	10:-:70139213:-	3	-	1	2	ENST00000335494:2:2:70137981:70140141	ENST00000335494	226.223929	228.70965	210.90716	237.311086	238.47064100000003	212.5381	225.257917	214.06848100000002	146.235099	161.36279	174.492643	187.212377	202.61838600000002	203.28540800000002
10	70147270	70147305	10:-:70147290:-	9	-	3	3	ENST00000373242:8:8:70147289:70152592	ENST00000373242	1.0286110000000002	0.59278	5.351158	5.0042599999999995	5.920833999999999	0.7431399999999999	0.668462	0.7277640000000001	4.614073	4.712333999999999	4.061584	4.008395	4.111618	4.482476
10	70150192	70150207	10:-:70150193:-	10	-	2	3	ENST00000373242:8:8:70147289:70152592	ENST00000373242	100.944766	96.416168	194.443076	172.601461	176.254287	104.427837	100.787639	101.23859200000001	220.506166	212.79999500000002	211.5716	201.084749	198.596541	192.079219
10	70152421	70152470	10:-:70152437:-	10	-	1	3	ENST00000373242:8:8:70147289:70152592	ENST00000373242	482.24939000000006	515.794035	192.548978	194.692992	170.200186	606.069661	605.066884	606.412683	246.077437	224.771402	191.127647	204.631348	280.254354	240.49680099999998
10	72096014	72096051	10:-:72096032:-	9	-	3	3	ENST00000394919:10:10:72096032:72097450	ENST00000394919	5.29805	6.097168	10.675825999999999	8.661918	14.221425	3.8266169999999997	3.601507	4.512137	10.585227	9.580591	11.232514	13.336688	9.677564	12.11295
10	72096508	72096522	10:-:72096522:-	2	-	2	3	ENST00000394919:10:10:72096032:72097450	ENST00000394919	79.48484499999999	75.377176	77.949421	77.029202	89.497883	77.929897	79.32865699999999	82.065318	65.60514	66.041975	56.143139	62.21325	77.33073900000001	67.71618000000001
10	72097124	72097126	10:-:72097125:-	2	-	1	3	ENST00000394919:10:10:72096032:72097450	ENST00000394919	104.97466599999998	99.502388	70.161102	88.5299	66.766449	121.531153	94.68963199999999	91.72473199999999	72.21606	48.717218	104.10481	101.595271	82.519637	68.195223
10	73133625	73133690	10:-:73133659:-	8	-	2	2	ENST00000372979:14:14:73133656:73134813	ENST00000372979	8.045709	9.089296000000001	32.332122	24.420787	32.117194	16.337993	15.265479999999998	15.375669	30.980204999999998	29.278840000000002	28.197886999999998	34.560864	33.234084	27.767397999999996
10	73134512	73134548	10:-:73134525:-	9	-	1	2	ENST00000372979:14:14:73133656:73134813	ENST00000372979	191.673877	201.836949	84.26749699999999	103.815639	88.089067	180.47215400000002	186.214303	189.959643	114.169229	102.233393	109.54616599999999	126.31063	112.32438	135.09018600000002
10	73436418	73436437	10:-:73436435:-	7	-	2	2	ENST00000360663:14:14:73436428:73438420	ENST00000360663	7.284819000000001	3.528453	3.788196	4.039802	4.512018	9.217157	8.962842	5.134044	2.830482	5.578572	8.239768	10.824514	8.061644	4.858867
10	73436800	73436857	10:-:73436806:-	6	-	1	2	ENST00000360663:14:14:73436428:73438420	ENST00000360663	79.315758	76.15814	59.339576	57.430702000000004	38.723397999999996	68.77929	68.524135	68.47597900000001	71.61506800000001	84.336919	63.858205000000005	70.93197099999999	69.143412	79.521173
10	74120246	74120275	10:-:74120258:-	9	-	2	2	ENST00000355264:9:9:74120255:74123910	ENST00000355264	10.187474	10.745317	34.107011	31.244777000000003	30.936835	18.500864	17.03895	17.532497	28.285431	25.952486999999998	29.694259999999996	26.617960999999998	27.757911	24.687834
10	74121751	74121776	10:-:74121753:-	9	-	1	2	ENST00000355264:9:9:74120255:74123910	ENST00000355264	129.125885	125.565898	158.786349	150.073194	149.677166	137.003998	133.978803	140.51138500000002	161.841522	155.455048	150.41464	155.20063100000002	150.621678	152.900328
10	80150875	80150912	10:-:80150893:-	9	-	2	2	ENST00000438331:17:17:80150889:80155912	ENST00000438331	1.7472290000000001	1.467837	10.000308	8.006815	10.604194999999999	1.896671	1.84168	1.9186509999999999	13.066745	16.233298	16.110301999999997	8.478587	8.995287	8.212169
10	80155568	80155621	10:-:80155598:-	10	-	1	2	ENST00000438331:17:17:80150889:80155912	ENST00000438331	341.893329	389.625948	282.96236	331.664125	325.093779	387.99683	405.48335	389.168505	281.439073	306.57890699999996	326.65629	371.561614	346.27365499999996	385.45869799999997
10	806906	806918	10:-:806914:-	7	-	3	3	ENST00000612396:18:18:806914:813213	ENST00000612396	5.847582	6.172441	1.430508	1.89252	1.6943869999999999	6.577344999999999	7.489497999999999	7.687835000000001	2.210102	3.7421480000000003	3.3619809999999997	2.9739709999999997	3.8422980000000004	3.9863239999999998
10	809530	809563	10:-:809544:-	9	-	2	3	ENST00000612396:18:18:806914:813213	ENST00000612396	41.200795	35.096351	110.73188799999998	101.41359399999999	112.59103999999999	12.134260000000001	9.481241	8.071565	121.09033899999999	119.038408	118.757605	98.251863	99.379067	93.738491
10	811786	811817	10:-:811790:-	8	-	1	3	ENST00000612396:18:18:806914:813213	ENST00000612396	57.616296999999996	70.18329200000001	19.868161999999998	29.607019	32.478916999999996	88.367135	93.652834	88.879836	23.942774	17.827175	16.654438	36.315690999999994	38.889803	19.349923999999998
10	86435232	86435269	10:-:86435244:-	9	-	2	2	ENST00000618527:20:20:86435257:86437608	ENST00000618527	42.116682	39.895047	96.175148	77.44774	83.386668	29.7367	29.425952000000002	27.363927	85.4379	80.109678	75.246187	75.08814100000001	70.59774	72.729025
10	86436988	86437037	10:-:86436989:-	9	-	1	2	ENST00000618527:20:20:86435257:86437608	ENST00000618527	105.862372	112.91051200000001	84.876787	82.997919	101.606084	142.53872900000002	133.337626	135.734607	77.52806	70.043994	79.36607099999999	76.602834	81.406448	68.075462
10	92451882	92451905	10:-:92451899:-	4	-	2	2	ENST00000265986:25:25:92451684:92454539	ENST00000265986	55.00954300000001	51.251963	69.85645699999999	58.977472999999996	59.436799	36.857535999999996	37.201934	36.95718	65.10108199999999	65.799429	62.167497999999995	68.068832	62.643824	65.680246
10	92454257	92454279	10:-:92454258:-	9	-	1	2	ENST00000265986:25:25:92451684:92454539	ENST00000265986	76.864001	90.30018199999999	72.3466	78.17563299999999	69.698309	137.74713799999998	132.682807	122.184964	55.116848	70.373165	73.594347	75.45757900000001	106.86616200000002	71.462982
10	93667880	93667904	10:-:93667884:-	6	-	2	2	ENST00000359204:14:14:93667883:93669868	ENST00000359204	3.7058169999999997	3.161494	24.967657	22.309898999999998	23.569109	3.538235	3.2058869999999997	2.514094	25.532497	22.400910999999997	21.862593	17.455915	16.231016	15.329382999999998
